location,Basel
lat,47.54694
lon,7.56892
asl,283.697
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20190227T0500,5.2605286
20190227T0600,4.8005285
20190227T0700,4.5705285
20190227T0800,4.290529
20190227T0900,4.290529
20190227T1000,5.8805285
20190227T1100,8.330529
20190227T1200,10.680529
20190227T1300,12.770529
20190227T1400,14.8005295
20190227T1500,15.500529
20190227T1600,16.000528
20190227T1700,16.23053
20190227T1800,16.000528
20190227T1900,15.320529
20190227T2000,14.920529
20190227T2100,14.020529
20190227T2200,13.090529
20190227T2300,12.280529
20190228T0000,11.330529
20190228T0100,10.640529
20190228T0200,8.650529
20190228T0300,8.230529
20190228T0400,8.490529
20190228T0500,7.6205287
20190228T0600,7.2705283
20190228T0700,7.2505283
20190228T0800,6.6505284
20190228T0900,5.8605285
20190228T1000,7.4305286
20190228T1100,11.5505295
20190228T1200,15.500529
20190228T1300,16.760529
20190228T1400,16.840528
20190228T1500,16.38053
20190228T1600,15.660529
20190228T1700,15.470529
20190228T1800,14.780529
20190228T1900,13.310529
20190228T2000,12.770529
20190228T2100,11.440529
20190228T2200,10.850529
20190228T2300,11.040529
20190301T0000,10.350529
20190301T0100,10.100529
20190301T0200,9.350529
20190301T0300,8.8005295
20190301T0400,8.270529
20190301T0500,8.450529
20190301T0600,8.390529
20190301T0700,7.9305286
20190301T0800,7.4805284
20190301T0900,7.7405286
20190301T1000,7.8405285
20190301T1100,7.9405284
20190301T1200,8.940529
20190301T1300,9.140529
20190301T1400,9.880529
20190301T1500,10.210529
20190301T1600,10.090529
20190301T1700,8.690529
20190301T1800,9.560529
20190301T1900,8.740529
20190301T2000,8.030529
20190301T2100,7.6405287
20190301T2200,6.9005284
20190301T2300,6.0705285
20190302T0000,6.6105285
20190302T0100,6.7305284
20190302T0200,5.6805286
20190302T0300,5.5305285
20190302T0400,5.9805284
20190302T0500,5.9805284
20190302T0600,5.9405284
20190302T0700,4.7805285
20190302T0800,3.8405285
20190302T0900,4.9105287
20190302T1000,7.0105286
20190302T1100,9.010529
20190302T1200,10.640529
20190302T1300,11.5505295
20190302T1400,11.710529
20190302T1500,12.780529
20190302T1600,13.210529
20190302T1700,12.660529
20190302T1800,11.900529
20190302T1900,10.340529
20190302T2000,9.480529
20190302T2100,9.000529
20190302T2200,8.860529
20190302T2300,8.170529
20190303T0000,7.4005284
20190303T0100,7.4405284
20190303T0200,6.3305287
20190303T0300,6.1405287
20190303T0400,5.3305287
20190303T0500,4.6105285
20190303T0600,5.3305287
20190303T0700,5.5105286
20190303T0800,4.9805284
20190303T0900,5.2705283
20190303T1000,7.7105284
20190303T1100,10.820529
20190303T1200,13.640529
20190303T1300,14.860529
20190303T1400,15.270529
20190303T1500,14.530529
20190303T1600,14.880529
20190303T1700,15.370529
20190303T1800,16.04053
20190303T1900,15.040529
20190303T2000,12.570529
20190303T2100,10.920529
20190303T2200,12.190529
20190303T2300,12.150529
20190304T0000,11.370529
20190304T0100,10.320529
20190304T0200,9.5505295
20190304T0300,9.320529
20190304T0400,9.830529
20190304T0500,10.740529
20190304T0600,10.940529
20190304T0700,10.920529
20190304T0800,10.370529
20190304T0900,12.410529
20190304T1000,11.470529
20190304T1100,12.630529
20190304T1200,12.360529
20190304T1300,12.560529
20190304T1400,12.930529
20190304T1500,12.250529
20190304T1600,11.120529
20190304T1700,8.860529
20190304T1800,7.1905284
20190304T1900,7.6205287
20190304T2000,7.040529
20190304T2100,6.540529
20190304T2200,6.3005285
20190304T2300,5.6305285
20190305T0000,5.3705287
20190305T0100,5.1205287
20190305T0200,4.9405284
20190305T0300,4.9805284
20190305T0400,4.5605288
20190305T0500,4.8405285
20190305T0600,4.7305284
20190305T0700,4.2405286
20190305T0800,3.6905286
20190305T0900,4.3905287
20190305T1000,6.2605286
20190305T1100,7.6705284
20190305T1200,8.510529
20190305T1300,9.240529
20190305T1400,11.230529
20190305T1500,11.890529
20190305T1600,12.200529
20190305T1700,12.320529
20190305T1800,12.130529
20190305T1900,11.610529
20190305T2000,10.460529
20190305T2100,8.960529
20190305T2200,7.9305286
20190305T2300,7.7505283
20190306T0000,6.9405284
20190306T0100,6.0305285
20190306T0200,5.7505283
20190306T0300,5.2505283
20190306T0400,3.3405285
20190306T0500,1.2705287
20190306T0600,0.42052865
20190306T0700,1.1105287
20190306T0800,0.36052868
20190306T0900,2.1105285
20190306T1000,6.7805285
20190306T1100,10.450529
20190306T1200,13.190529
20190306T1300,15.540529
20190306T1400,16.63053
20190306T1500,17.420528
20190306T1600,17.96053
20190306T1700,17.760529
20190306T1800,16.32053
20190306T1900,15.610529
20190306T2000,14.230529
20190306T2100,13.330529
20190306T2200,12.210529
20190306T2300,11.210529
20190307T0000,11.490529
20190307T0100,10.400529
20190307T0200,8.360529
20190307T0300,8.010529
20190307T0400,7.2405286
20190307T0500,6.2405286
20190307T0600,7.8405285
20190307T0700,5.6405287
20190307T0800,7.040529
20190307T0900,7.0005283
20190307T1000,8.240529
20190307T1100,9.900529
20190307T1200,11.030529
20190307T1300,9.700529
20190307T1400,10.460529
20190307T1500,11.350529
20190307T1600,11.470529
20190307T1700,11.080529
20190307T1800,10.740529
20190307T1900,10.220529
20190307T2000,8.770529
20190307T2100,7.5805287
20190307T2200,7.4305286
20190307T2300,7.2205286
20190308T0000,7.7605286
20190308T0100,7.8905287
20190308T0200,7.4505286
20190308T0300,7.3505287
20190308T0400,7.2405286
20190308T0500,7.1005287
20190308T0600,6.6605287
20190308T0700,6.5505285
20190308T0800,6.6905284
20190308T0900,7.4105287
20190308T1000,7.7805285
20190308T1100,7.6505284
20190308T1200,8.880529
20190308T1300,9.630529
20190308T1400,11.030529
20190308T1500,11.490529
20190308T1600,11.710529
20190308T1700,11.610529
20190308T1800,11.3005295
20190308T1900,10.450529
20190308T2000,8.990529
20190308T2100,7.8105288
20190308T2200,6.6305285
20190308T2300,7.0005283
20190309T0000,7.4305286
20190309T0100,8.200529
20190309T0200,8.0505295
20190309T0300,7.9205284
20190309T0400,7.3505287
20190309T0500,6.8005285
20190309T0600,6.3605285
20190309T0700,6.5505285
20190309T0800,6.3205285
20190309T0900,7.6805286
20190309T1000,9.520529
20190309T1100,10.890529
20190309T1200,11.020529
20190309T1300,10.170529
20190309T1400,13.220529
20190309T1500,13.510529
20190309T1600,12.770529
20190309T1700,11.780529
20190309T1800,11.600529
20190309T1900,11.910529
20190309T2000,11.350529
20190309T2100,10.970529
20190309T2200,10.810529
20190309T2300,10.910529
20190310T0000,10.690529
20190310T0100,10.450529
20190310T0200,9.740529
20190310T0300,9.530529
20190310T0400,10.170529
20190310T0500,11.440529
20190310T0600,11.870529
20190310T0700,11.830529
20190310T0800,12.190529
20190310T0900,12.760529
20190310T1000,13.340529
20190310T1100,14.8005295
20190310T1200,13.960529
20190310T1300,13.090529
20190310T1400,14.640529
20190310T1500,14.760529
20190310T1600,13.900529
20190310T1700,12.840529
20190310T1800,11.920529
20190310T1900,10.810529
20190310T2000,9.610529
20190310T2100,8.880529
20190310T2200,8.480529
20190310T2300,7.6305285
20190311T0000,7.2805285
20190311T0100,6.6905284
20190311T0200,6.0705285
20190311T0300,5.3705287
20190311T0400,4.6905284
20190311T0500,4.2305284
20190311T0600,3.8005285
20190311T0700,3.3705285
20190311T0800,2.8005285
20190311T0900,3.5305285
20190311T1000,4.4005284
20190311T1100,5.1105285
20190311T1200,4.6205287
20190311T1300,4.8005285
20190311T1400,4.5205283
20190311T1500,5.4005284
20190311T1600,5.2705283
20190311T1700,5.2705283
20190311T1800,5.2305284
20190311T1900,4.8805285
20190311T2000,3.9405286
20190311T2100,3.2505286
20190311T2200,2.6605287
20190311T2300,2.2405286
20190312T0000,1.7305287
20190312T0100,1.3205286
20190312T0200,0.86052865
20190312T0300,0.5705287
20190312T0400,0.36052868
20190312T0500,-0.04947134
20190312T0600,-0.24947134
20190312T0700,-0.059471346
20190312T0800,-0.09947134
20190312T0900,2.2805285
20190312T1000,4.7105284
20190312T1100,7.4005284
20190312T1200,8.890529
20190312T1300,9.850529
20190312T1400,11.220529
20190312T1500,12.210529
20190312T1600,12.8005295
20190312T1700,12.940529
20190312T1800,12.450529
20190312T1900,11.150529
20190312T2000,10.510529
20190312T2100,10.700529
20190312T2200,10.970529
20190312T2300,10.680529
20190313T0000,10.950529
20190313T0100,9.390529
20190313T0200,5.7005286
20190313T0300,3.9205287
20190313T0400,3.5605285
20190313T0500,3.6005285
20190313T0600,3.4805286
20190313T0700,3.3305285
20190313T0800,4.0805287
20190313T0900,4.5605288
20190313T1000,5.0505285
20190313T1100,6.1305285
20190313T1200,7.0905285
20190313T1300,7.4105287
20190313T1400,6.8605285
20190313T1500,7.9005284
20190313T1600,8.120529
20190313T1700,8.220529
20190313T1800,8.060529
20190313T1900,7.1805286
20190313T2000,6.4905286
20190313T2100,6.0005283
20190313T2200,5.8105288
20190313T2300,5.5705285
20190314T0000,5.3405285
20190314T0100,4.9205284
20190314T0200,4.4105287
20190314T0300,4.3105288
20190314T0400,4.1005287
20190314T0500,3.8505285
20190314T0600,3.7505286
20190314T0700,3.6505284
20190314T0800,3.9705286
20190314T0900,4.2205286
20190314T1000,4.4105287
20190314T1100,4.1005287
20190314T1200,5.1905284
20190314T1300,5.1805286
20190314T1400,6.8005285
20190314T1500,6.6005287
20190314T1600,6.2305284
20190314T1700,6.1505284
20190314T1800,7.2305284
20190314T1900,7.0005283
20190314T2000,7.7505283
20190314T2100,8.510529
20190314T2200,8.720529
20190314T2300,8.570529
20190315T0000,8.330529
20190315T0100,8.210529
20190315T0200,8.070529
20190315T0300,7.9105287
20190315T0400,8.090529
20190315T0500,8.480529
20190315T0600,8.750529
20190315T0700,8.700529
20190315T0800,9.030529
20190315T0900,9.280529
20190315T1000,9.870529
20190315T1100,10.650529
20190315T1200,11.400529
20190315T1300,12.410529
20190315T1400,11.850529
20190315T1500,11.930529
20190315T1600,11.740529
20190315T1700,11.810529
20190315T1800,11.860529
20190315T1900,11.830529
20190315T2000,11.530529
20190315T2100,11.530529
20190315T2200,11.610529
20190315T2300,11.150529
20190316T0000,10.670529
20190316T0100,10.270529
20190316T0200,9.820529
20190316T0300,9.460529
20190316T0400,9.040529
20190316T0500,8.5505295
20190316T0600,8.180529
20190316T0700,7.7305284
20190316T0800,7.5605288
20190316T0900,8.500529
20190316T1000,9.810529
20190316T1100,10.810529
20190316T1200,11.780529
20190316T1300,12.680529
20190316T1400,14.460529
20190316T1500,15.310529
20190316T1600,15.820529
20190316T1700,16.20053
20190316T1800,16.15053
20190316T1900,14.980529
20190316T2000,13.440529
20190316T2100,12.080529
20190316T2200,10.490529
20190316T2300,9.040529
20190317T0000,8.710529
20190317T0100,8.570529
20190317T0200,8.890529
20190317T0300,8.660529
20190317T0400,8.870529
20190317T0500,8.640529
20190317T0600,8.620529
20190317T0700,8.970529
20190317T0800,8.600529
20190317T0900,11.5505295
20190317T1000,13.350529
20190317T1100,13.770529
20190317T1200,13.660529
20190317T1300,12.270529
20190317T1400,12.750529
20190317T1500,12.490529
20190317T1600,8.090529
20190317T1700,6.9305286
20190317T1800,5.5105286
20190317T1900,5.5805287
20190317T2000,5.7505283
20190317T2100,6.040529
20190317T2200,5.8205285
20190317T2300,5.1005287
20190318T0000,4.040529
20190318T0100,3.7805285
20190318T0200,2.9105287
20190318T0300,2.9005284
20190318T0400,2.4805286
20190318T0500,2.1405284
20190318T0600,0.7505287
20190318T0700,1.3105286
20190318T0800,0.7505287
20190318T0900,1.8305286
20190318T1000,3.3305285
20190318T1100,4.8705287
20190318T1200,6.540529
20190318T1300,6.2705283
20190318T1400,6.9605284
20190318T1500,7.4105287
20190318T1600,8.060529
20190318T1700,8.010529
20190318T1800,7.6805286
20190318T1900,7.0605288
20190318T2000,5.9705286
20190318T2100,5.1205287
20190318T2200,4.8405285
20190318T2300,3.9405286
20190319T0000,3.3505285
20190319T0100,3.2105286
20190319T0200,3.6205285
20190319T0300,3.9905286
20190319T0400,3.9705286
20190319T0500,3.5505285
20190319T0600,3.1605287
20190319T0700,2.6805286
20190319T0800,2.5105286
20190319T0900,3.8005285
20190319T1000,5.3305287
20190319T1100,6.3105288
20190319T1200,7.3505287
20190319T1300,8.340529
20190319T1400,9.170529
20190319T1500,9.810529
20190319T1600,10.100529
20190319T1700,10.130529
20190319T1800,9.860529
20190319T1900,9.460529
20190319T2000,9.200529
20190319T2100,8.790529
20190319T2200,8.410529
20190319T2300,7.1205287
20190320T0000,5.1405287
20190320T0100,3.4605286
20190320T0200,2.5705285
20190320T0300,1.5805286
20190320T0400,1.0605286
20190320T0500,0.6405287
20190320T0600,0.09052865
20190320T0700,-0.40947133
20190320T0800,-0.36947134
20190320T0900,1.3405286
20190320T1000,3.3405285
20190320T1100,6.2805285
20190320T1200,8.900529
20190320T1300,10.170529
20190320T1400,10.990529
20190320T1500,12.060529
20190320T1600,12.970529
20190320T1700,13.150529
20190320T1800,12.880529
20190320T1900,11.970529
20190320T2000,9.790529
20190320T2100,7.6605287
20190320T2200,6.5505285
20190320T2300,5.1105285
20190321T0000,3.4605286
20190321T0100,2.4505286
20190321T0200,1.7705287
20190321T0300,1.3005286
20190321T0400,0.85052866
20190321T0500,0.74052864
20190321T0600,0.97052866
20190321T0700,0.9405287
20190321T0800,0.6305287
20190321T0900,1.0905286
20190321T1000,2.7105286
20190321T1100,4.5105286
20190321T1200,7.6605287
20190321T1300,10.540529
20190321T1400,10.5505295
20190321T1500,12.070529
20190321T1600,13.250529
20190321T1700,14.120529
20190321T1800,14.630529
20190321T1900,14.270529
20190321T2000,13.490529
20190321T2100,11.770529
20190321T2200,9.470529
20190321T2300,7.7005286
20190322T0000,6.9105287
20190322T0100,6.3605285
20190322T0200,5.0005283
20190322T0300,4.3505287
20190322T0400,4.040529
20190322T0500,3.6005285
20190322T0600,3.1205285
20190322T0700,2.1405284
20190322T0800,1.5005287
20190322T0900,3.0005286
20190322T1000,6.3505287
20190322T1100,9.160529
20190322T1200,11.340529
20190322T1300,13.420529
20190322T1400,15.090529
20190322T1500,16.29053
20190322T1600,17.05053
20190322T1700,17.490528
20190322T1800,17.45053
20190322T1900,16.81053
20190322T2000,16.20053
20190322T2100,15.450529
20190322T2200,14.570529
20190322T2300,13.0505295
20190323T0000,11.940529
20190323T0100,11.230529
20190323T0200,10.290529
20190323T0300,9.830529
20190323T0400,9.580529
20190323T0500,9.070529
20190323T0600,8.530529
20190323T0700,8.230529
20190323T0800,8.060529
20190323T0900,8.370529
20190323T1000,10.010529
20190323T1100,11.790529
20190323T1200,13.910529
20190323T1300,15.540529
20190323T1400,16.64053
20190323T1500,17.510529
20190323T1600,17.88053
20190323T1700,17.90053
20190323T1800,17.510529
20190323T1900,16.530529
20190323T2000,14.860529
20190323T2100,13.520529
20190323T2200,12.440529
20190323T2300,11.3005295
20190324T0000,10.540529
20190324T0100,9.900529
20190324T0200,9.710529
20190324T0300,9.390529
20190324T0400,8.660529
20190324T0500,7.8705287
20190324T0600,7.2705283
20190324T0700,6.790529
20190324T0800,6.4005284
20190324T0900,7.1405287
20190324T1000,8.740529
20190324T1100,11.140529
20190324T1200,13.350529
20190324T1300,15.270529
20190324T1400,16.410528
20190324T1500,17.510529
20190324T1600,18.100529
20190324T1700,18.080528
20190324T1800,17.40053
20190324T1900,16.440529
20190324T2000,13.820529
20190324T2100,12.0505295
20190324T2200,11.340529
20190324T2300,11.110529
20190325T0000,10.420529
20190325T0100,9.930529
20190325T0200,9.470529
20190325T0300,9.280529
20190325T0400,8.760529
20190325T0500,8.100529
20190325T0600,7.6205287
20190325T0700,7.3205285
20190325T0800,6.9705286
20190325T0900,7.3505287
20190325T1000,8.350529
20190325T1100,8.890529
20190325T1200,9.520529
20190325T1300,10.3005295
20190325T1400,10.190529
20190325T1500,10.130529
20190325T1600,9.690529
20190325T1700,9.080529
20190325T1800,8.620529
20190325T1900,8.080529
20190325T2000,6.9705286
20190325T2100,5.9705286
20190325T2200,5.1605287
20190325T2300,5.3505287
20190326T0000,4.9005284
20190326T0100,3.7905285
20190326T0200,3.1205285
20190326T0300,2.7705286
20190326T0400,2.0705285
20190326T0500,2.2305286
20190326T0600,1.7105286
20190326T0700,1.4105287
20190326T0800,1.7005286
20190326T0900,2.1505284
20190326T1000,3.0805285
20190326T1100,4.5805287
20190326T1200,5.8405285
20190326T1300,7.1405287
20190326T1400,9.870529
20190326T1500,10.120529
20190326T1600,10.000529
20190326T1700,9.980529
20190326T1800,10.250529
20190326T1900,9.840529
20190326T2000,8.470529
20190326T2100,7.8505287
20190326T2200,7.3705287
20190326T2300,6.8305287
20190327T0000,6.6705284
20190327T0100,5.9105287
20190327T0200,4.4105287
20190327T0300,3.4505286
20190327T0400,2.9705286
20190327T0500,2.7505286
20190327T0600,2.0405285
20190327T0700,1.5305287
20190327T0800,1.7105286
20190327T0900,3.6505284
20190327T1000,6.4605284
20190327T1100,8.650529
20190327T1200,9.540529
20190327T1300,11.240529
20190327T1400,11.8005295
20190327T1500,13.060529
20190327T1600,13.240529
20190327T1700,13.320529
20190327T1800,13.150529
20190327T1900,12.590529
20190327T2000,11.750529
20190327T2100,10.610529
20190327T2200,8.240529
20190327T2300,5.8905287
20190328T0000,4.8705287
20190328T0100,3.9505286
20190328T0200,3.2505286
20190328T0300,2.7205286
20190328T0400,2.2305286
20190328T0500,1.7805287
20190328T0600,1.5605286
20190328T0700,1.4105287
20190328T0800,1.5805286
20190328T0900,2.6505284
20190328T1000,4.4305286
20190328T1100,7.5805287
20190328T1200,11.850529
20190328T1300,13.320529
20190328T1400,14.490529
20190328T1500,15.3005295
20190328T1600,15.460529
20190328T1700,15.540529
20190328T1800,15.150529
20190328T1900,14.320529
20190328T2000,12.780529
20190328T2100,11.070529
20190328T2200,9.290529
20190328T2300,8.040529
20190329T0000,7.4905286
20190329T0100,6.6605287
20190329T0200,5.7405286
20190329T0300,4.9005284
20190329T0400,4.5805287
20190329T0500,4.4005284
20190329T0600,4.2705283
20190329T0700,3.8605285
20190329T0800,3.8005285
20190329T0900,4.9405284
20190329T1000,6.7405286
20190329T1100,9.540529
20190329T1200,11.750529
20190329T1300,13.150529
20190329T1400,14.970529
20190329T1500,15.990529
20190329T1600,16.62053
20190329T1700,16.95053
20190329T1800,16.940529
20190329T1900,16.55053
20190329T2000,15.890529
20190329T2100,14.850529
20190329T2200,13.3005295
20190329T2300,10.860529
20190330T0000,10.350529
20190330T0100,9.940529
20190330T0200,9.890529
20190330T0300,9.440529
20190330T0400,9.030529
20190330T0500,8.210529
20190330T0600,7.2505283
20190330T0700,7.4905286
20190330T0800,8.190529
20190330T0900,8.850529
20190330T1000,10.830529
20190330T1100,13.450529
20190330T1200,15.260529
20190330T1300,16.48053
20190330T1400,17.90053
20190330T1500,18.490528
20190330T1600,18.830528
20190330T1700,18.89053
20190330T1800,18.62053
20190330T1900,17.98053
20190330T2000,17.14053
20190330T2100,16.56053
20190330T2200,15.750529
20190330T2300,14.320529
20190331T0000,13.040529
20190331T0100,11.880529
20190331T0200,11.340529
20190331T0300,10.760529
20190331T0400,10.190529
20190331T0500,9.900529
20190331T0600,9.650529
20190331T0700,9.280529
20190331T0800,9.070529
20190331T0900,9.610529
20190331T1000,11.170529
20190331T1100,13.080529
20190331T1200,14.820529
20190331T1300,17.170528
20190331T1400,18.440529
20190331T1500,19.31053
20190331T1600,19.81053
20190331T1700,19.96053
20190331T1800,19.860529
20190331T1900,18.990528
20190331T2000,17.830528
20190331T2100,16.270529
20190331T2200,13.840529
20190331T2300,11.160529
20190401T0000,10.720529
20190401T0100,10.330529
20190401T0200,8.320529
20190401T0300,7.3805285
20190401T0400,6.8105288
20190401T0500,6.1205287
20190401T0600,5.7405286
20190401T0700,5.4205284
20190401T0800,5.5805287
20190401T0900,6.1005287
20190401T1000,7.040529
20190401T1100,8.310529
20190401T1200,10.270529
20190401T1300,12.900529
20190401T1400,14.950529
20190401T1500,16.47053
20190401T1600,17.45053
20190401T1700,17.95053
20190401T1800,18.000528
20190401T1900,17.71053
20190401T2000,17.160528
20190401T2100,16.79053
20190401T2200,15.750529
20190401T2300,14.040529
20190402T0000,12.760529
20190402T0100,11.740529
20190402T0200,11.080529
20190402T0300,10.380529
20190402T0400,10.080529
20190402T0500,9.370529
20190402T0600,9.710529
20190402T0700,10.540529
20190402T0800,9.410529
20190402T0900,10.310529
20190402T1000,13.470529
20190402T1100,15.770529
20190402T1200,17.20053
20190402T1300,19.240528
20190402T1400,19.100529
20190402T1500,19.280529
20190402T1600,18.89053
20190402T1700,18.340528
20190402T1800,18.40053
20190402T1900,17.90053
20190402T2000,17.010529
20190402T2100,15.040529
20190402T2200,13.060529
20190402T2300,12.140529
20190403T0000,11.910529
20190403T0100,11.740529
20190403T0200,10.770529
20190403T0300,10.520529
20190403T0400,9.760529
20190403T0500,9.810529
20190403T0600,9.360529
20190403T0700,9.330529
20190403T0800,9.140529
20190403T0900,10.600529
20190403T1000,9.130529
20190403T1100,8.310529
20190403T1200,8.150529
20190403T1300,8.060529
20190403T1400,12.120529
20190403T1500,10.710529
20190403T1600,7.5805287
20190403T1700,6.6205287
20190403T1800,4.3905287
20190403T1900,3.3205285
20190403T2000,3.1405284
20190403T2100,3.4205287
20190403T2200,3.8805285
20190403T2300,4.0505285
20190404T0000,3.9705286
20190404T0100,3.5005286
20190404T0200,3.3005285
20190404T0300,2.9205287
20190404T0400,1.2405287
20190404T0500,1.1205287
20190404T0600,1.5905286
20190404T0700,0.42052865
20190404T0800,0.6405287
20190404T0900,0.66052866
20190404T1000,0.54052866
20190404T1100,0.42052865
20190404T1200,0.5105286
20190404T1300,0.9405287
20190404T1400,1.9505286
20190404T1500,3.1305285
20190404T1600,3.5205286
20190404T1700,3.9305286
20190404T1800,4.7105284
20190404T1900,4.6105285
20190404T2000,3.9005284
20190404T2100,3.4105287
20190404T2200,3.5205286
20190404T2300,3.0605285
20190405T0000,1.7705287
20190405T0100,1.2605287
20190405T0200,1.4005287
20190405T0300,2.2705286
20190405T0400,2.1105285
20190405T0500,1.9705287
20190405T0600,1.4805287
20190405T0700,0.5805287
20190405T0800,0.41052866
20190405T0900,2.6905286
20190405T1000,4.0605288
20190405T1100,5.6505284
20190405T1200,8.040529
20190405T1300,9.420529
20190405T1400,10.120529
20190405T1500,10.900529
20190405T1600,11.490529
20190405T1700,11.860529
20190405T1800,11.870529
20190405T1900,11.730529
20190405T2000,10.230529
20190405T2100,6.4805284
20190405T2200,5.7305284
20190405T2300,5.0305285
20190406T0000,4.3305287
20190406T0100,3.9505286
20190406T0200,3.5605285
20190406T0300,3.2305286
20190406T0400,2.5905285
20190406T0500,2.3905284
20190406T0600,3.1805286
20190406T0700,3.8405285
20190406T0800,3.8105285
20190406T0900,5.8705287
20190406T1000,9.000529
20190406T1100,11.400529
20190406T1200,13.030529
20190406T1300,14.080529
20190406T1400,14.0505295
20190406T1500,15.130529
20190406T1600,15.880529
20190406T1700,16.23053
20190406T1800,16.32053
20190406T1900,16.14053
20190406T2000,14.760529
20190406T2100,13.530529
20190406T2200,12.720529
20190406T2300,12.360529
20190407T0000,11.810529
20190407T0100,11.020529
20190407T0200,11.130529
20190407T0300,10.360529
20190407T0400,9.430529
20190407T0500,8.460529
20190407T0600,7.7305284
20190407T0700,7.4105287
20190407T0800,7.9705286
20190407T0900,8.900529
20190407T1000,9.660529
20190407T1100,10.180529
20190407T1200,10.560529
20190407T1300,11.040529
20190407T1400,10.510529
20190407T1500,10.670529
20190407T1600,10.3005295
20190407T1700,10.960529
20190407T1800,11.130529
20190407T1900,10.970529
20190407T2000,10.490529
20190407T2100,9.930529
20190407T2200,9.520529
20190407T2300,9.260529
20190408T0000,8.980529
20190408T0100,8.790529
20190408T0200,8.710529
20190408T0300,8.680529
20190408T0400,8.5505295
20190408T0500,8.3005295
20190408T0600,7.9905286
20190408T0700,7.6405287
20190408T0800,7.9105287
20190408T0900,9.390529
20190408T1000,11.030529
20190408T1100,11.890529
20190408T1200,12.120529
20190408T1300,12.600529
20190408T1400,13.460529
20190408T1500,14.420529
20190408T1600,14.920529
20190408T1700,14.980529
20190408T1800,14.650529
20190408T1900,13.700529
20190408T2000,12.690529
20190408T2100,11.840529
20190408T2200,10.980529
20190408T2300,10.210529
20190409T0000,9.500529
20190409T0100,9.030529
20190409T0200,8.720529
20190409T0300,8.650529
20190409T0400,8.140529
20190409T0500,7.8105288
20190409T0600,7.6305285
20190409T0700,7.3605285
20190409T0800,8.290529
20190409T0900,9.870529
20190409T1000,11.080529
20190409T1100,12.350529
20190409T1200,13.670529
20190409T1300,13.900529
20190409T1400,14.120529
20190409T1500,14.490529
20190409T1600,14.820529
20190409T1700,14.850529
20190409T1800,14.260529
20190409T1900,13.170529
20190409T2000,11.520529
20190409T2100,10.130529
20190409T2200,9.330529
20190409T2300,8.750529
20190410T0000,8.320529
20190410T0100,7.8605285
20190410T0200,6.6205287
20190410T0300,6.2505283
20190410T0400,6.0305285
20190410T0500,6.1405287
20190410T0600,6.1905284
20190410T0700,6.3905287
20190410T0800,6.9505286
20190410T0900,8.040529
20190410T1000,8.890529
20190410T1100,9.980529
20190410T1200,9.890529
20190410T1300,9.750529
20190410T1400,11.220529
20190410T1500,11.230529
20190410T1600,11.590529
20190410T1700,11.570529
20190410T1800,11.490529
20190410T1900,11.090529
20190410T2000,10.5505295
20190410T2100,10.3005295
20190410T2200,10.000529
20190410T2300,9.790529
20190411T0000,9.490529
20190411T0100,9.290529
20190411T0200,8.8005295
20190411T0300,8.090529
20190411T0400,6.7105284
20190411T0500,5.9005284
20190411T0600,5.0605288
20190411T0700,4.1505284
20190411T0800,3.7105286
20190411T0900,3.8405285
20190411T1000,5.4705286
20190411T1100,7.5205283
20190411T1200,8.970529
20190411T1300,11.920529
20190411T1400,11.750529
20190411T1500,12.770529
20190411T1600,13.480529
20190411T1700,13.820529
20190411T1800,14.170529
20190411T1900,13.500529
20190411T2000,12.500529
20190411T2100,10.830529
20190411T2200,9.860529
20190411T2300,9.590529
20190412T0000,8.930529
20190412T0100,7.8105288
20190412T0200,6.7705283
20190412T0300,5.5805287
20190412T0400,3.6505284
20190412T0500,1.3405286
20190412T0600,0.72052866
20190412T0700,0.93052864
20190412T0800,1.5305287
20190412T0900,2.8205285
20190412T1000,4.5105286
20190412T1100,6.8905287
20190412T1200,9.220529
20190412T1300,10.840529
20190412T1400,11.460529
20190412T1500,12.240529
20190412T1600,12.760529
20190412T1700,12.600529
20190412T1800,11.950529
20190412T1900,11.330529
20190412T2000,10.380529
20190412T2100,9.350529
20190412T2200,8.480529
20190412T2300,7.9405284
20190413T0000,7.1805286
20190413T0100,6.1005287
20190413T0200,5.3505287
20190413T0300,4.3405285
20190413T0400,3.5805285
20190413T0500,3.3505285
20190413T0600,3.2905285
20190413T0700,2.9605286
20190413T0800,3.4905286
20190413T0900,4.3805285
20190413T1000,5.7005286
20190413T1100,7.0305285
20190413T1200,7.6705284
20190413T1300,7.9405284
20190413T1400,6.1505284
20190413T1500,7.2505283
20190413T1600,7.3005285
20190413T1700,7.1305285
20190413T1800,6.8205285
20190413T1900,6.3305287
20190413T2000,5.4905286
20190413T2100,3.9405286
20190413T2200,2.7705286
20190413T2300,2.0705285
20190414T0000,1.6105287
20190414T0100,0.86052865
20190414T0200,0.42052865
20190414T0300,0.25052866
20190414T0400,0.030528657
20190414T0500,0.21052867
20190414T0600,0.36052868
20190414T0700,0.12052866
20190414T0800,0.31052867
20190414T0900,1.1905286
20190414T1000,2.5705285
20190414T1100,4.4205284
20190414T1200,6.290529
20190414T1300,7.790529
20190414T1400,9.560529
20190414T1500,9.310529
20190414T1600,10.540529
20190414T1700,10.310529
